# enricher v3.3.1
# Feature file:  miniexExample_featureFileGO.out
# Gene set file: miniexExample_setFileRegulons.out
# Input: n_gen=1548,  n_set=61, n_ftr=2392
# Options: min-hits=2 fdr=0.05 find-depleted=0
#          min-genes=1 max-genes=1548
#          min-information-content=0 max-information-content=1
# Background: 4999 genes used in background (from background file 'miniexExample_expressedGenes.txt')
set_id	ftr_id	p-val	q-val	enr_fold	set_size	ftr_size	ftr_ic	n_hits	hits
AT1G16490_Cluster_4	GO:0009415	0.0313513	0.0436874	2.81666	153	58	0.447162	5	AT1G33240,AT4G35300,AT4G18710,AT2G21620,AT1G70670
AT1G16490_Cluster_4	GO:0009416	3.04443e-07	2.6338e-06	6.22347	153	63	0.435903	12	AT5G48560,AT4G18710,AT1G51680,AT1G16490,AT1G20090,AT2G30490,AT1G78370,AT4G14130,AT2G36530,AT1G79550,AT1G66180,AT4G31500
AT1G16490_Cluster_4	GO:0009653	2.61415e-05	0.000136608	4.49257	153	80	0.403377	11	AT1G47240,AT1G33240,AT4G18710,AT4G12420,AT1G49240,AT3G24170,AT1G20090,AT4G20270,AT3G61440,AT1G12840,AT4G34600
AT1G16490_Cluster_4	GO:0009888	0.000335019	0.00120616	4.50665	153	58	0.447162	8	AT1G47240,AT1G70410,AT1G33240,AT4G18710,AT1G49240,AT1G20090,AT4G20270,AT3G61440
AT1G16490_Cluster_4	GO:0010015	1.51201e-05	8.51561e-05	8.1683	153	28	0.546313	7	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT4G20270,AT3G61440,AT4G34600
AT1G16490_Cluster_4	GO:0010075	0.0356429	0.0484443	6.53464	153	10	0.686498	2	AT4G18710,AT4G20270
AT1G16490_Cluster_4	GO:0016310	0.0047434	0.0099182	5.6823	153	23	0.573095	4	AT4G18710,AT2G30360,AT1G79550,AT2G41140
AT1G16490_Cluster_4	GO:0036211	0.0136999	0.0227167	3.47587	153	47	0.475794	5	AT4G18710,AT2G30360,AT3G18710,AT1G23030,AT2G41140
AT1G16490_Cluster_4	GO:0040007	9.10654e-08	8.98168e-07	6.24635	153	68	0.425505	13	AT1G47240,AT1G33240,AT4G18710,AT4G12420,AT1G49240,AT3G12090,AT2G20610,AT3G24170,AT1G20090,AT4G20270,AT1G12840,AT4G34600,AT3G16570
AT1G16490_Cluster_4	GO:0040008	8.14902e-05	0.000363261	7.84157	153	25	0.561743	6	AT1G47240,AT1G33240,AT4G18710,AT2G20610,AT4G20270,AT3G16570
AT1G16490_Cluster_4	GO:0043170	0.00202928	0.0051577	2.22456	153	235	0.256665	16	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G18710,AT4G17050,AT1G16490,AT2G30360,AT1G29160,AT3G18710,AT5G67090,AT1G23030,AT3G49940,AT2G41140,AT1G70230
AT1G16490_Cluster_4	GO:0043412	0.0190373	0.0294276	3.20326	153	51	0.464673	5	AT4G18710,AT2G30360,AT3G18710,AT1G23030,AT2G41140
AT1G16490_Cluster_4	GO:0048589	1.47108e-05	8.34037e-05	5.26987	153	62	0.438081	10	AT1G47240,AT4G18710,AT4G12420,AT1G49240,AT3G12090,AT3G24170,AT1G20090,AT4G20270,AT1G12840,AT4G34600
AT1G16490_Cluster_4	GO:0048638	0.0218681	0.0328454	4.90098	153	20	0.592124	3	AT1G47240,AT4G18710,AT4G20270
AT1G16490_Cluster_4	GO:0050793	0.00482118	0.0100589	3.31467	153	69	0.423517	7	AT1G47240,AT3G48990,AT1G70410,AT1G33240,AT4G18710,AT4G20270,AT4G34600
AT1G16490_Cluster_4	GO:1902074	0.00109948	0.00315795	3.7882	153	69	0.423517	8	AT1G33240,AT4G35300,AT3G59370,AT4G18710,AT2G21620,AT2G30360,AT1G66180,AT1G70670
AT1G16490_Cluster_4	GO:1905392	0.000205466	0.00079855	5.57835	153	41	0.494389	7	AT1G47240,AT4G18710,AT1G49240,AT1G20090,AT4G20270,AT3G61440,AT4G34600
AT1G16490_Cluster_4	GO:0033037	0.0176645	0.0277181	9.3352	153	7	0.73506	2	AT1G24100,AT4G31500
AT1G16490_Cluster_4	GO:0052545	0.0176645	0.0277181	9.3352	153	7	0.73506	2	AT1G24100,AT4G31500
AT1G16490_Cluster_4	GO:0006811	2.59641e-05	0.000135893	6.37526	153	41	0.494389	8	AT1G47240,AT5G54800,AT5G44790,AT1G12840,AT1G80300,AT3G62270,AT4G22120,AT3G56240
AT1G16490_Cluster_4	GO:0006820	0.019006	0.0293859	5.15893	153	19	0.599108	3	AT5G54800,AT1G80300,AT3G62270
AT1G16490_Cluster_4	GO:0015711	0.0139457	0.0229974	5.76586	153	17	0.614252	3	AT5G54800,AT1G80300,AT2G24762
AT1G16490_Cluster_4	GO:0034220	1.43678e-05	8.1742e-05	6.87857	153	38	0.504734	8	AT1G47240,AT5G54800,AT5G44790,AT1G12840,AT1G80300,AT3G62270,AT4G22120,AT3G56240
AT1G16490_Cluster_4	GO:0055085	2.22173e-05	0.000118752	5.65498	153	52	0.462029	9	AT1G47240,AT5G54800,AT5G44790,AT1G12840,AT1G80300,AT3G62270,AT4G22120,AT2G24762,AT3G56240
AT1G16490_Cluster_4	GO:0071702	0.0104347	0.0184297	3.71286	153	44	0.484774	5	AT4G18710,AT5G54800,AT3G18820,AT1G80300,AT2G24762
AT1G16490_Cluster_4	GO:0071705	0.00974312	0.0174983	4.6676	153	28	0.546313	4	AT4G18710,AT3G18820,AT1G80300,AT2G24762
AT1G16490_Cluster_4	GO:0098656	0.0163656	0.0261528	5.44553	153	18	0.606469	3	AT5G54800,AT1G80300,AT3G62270
AT1G16490_Cluster_4	GO:1901264	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT5G54800,AT1G80300
AT1G16490_Cluster_4	GO:0072330	0.0163656	0.0261528	5.44553	153	18	0.606469	3	AT2G32720,AT2G20610,AT4G31500
AT1G16490_Cluster_4	GO:0009266	0.0207819	0.0315171	2.76112	153	71	0.419627	6	AT4G35300,AT3G59370,AT5G04590,AT2G36530,AT1G79550,AT2G41140
AT1G16490_Cluster_4	GO:1901698	0.0254342	0.0370066	3.53224	153	37	0.508365	4	AT4G29110,AT3G61440,AT3G18710,AT1G23030
AT1G16490_Cluster_4	GO:0006886	0.0356429	0.0484443	6.53464	153	10	0.686498	2	AT4G18710,AT3G18820
AT1G16490_Cluster_4	GO:0006812	0.000983136	0.00290669	6.28331	153	26	0.556403	5	AT1G47240,AT5G44790,AT1G12840,AT4G22120,AT3G56240
AT1G16490_Cluster_4	GO:0030001	0.0163656	0.0261528	5.44553	153	18	0.606469	3	AT1G47240,AT5G44790,AT3G56240
AT1G16490_Cluster_4	GO:0098655	0.000667445	0.00211624	6.80692	153	24	0.567301	5	AT1G47240,AT5G44790,AT1G12840,AT4G22120,AT3G56240
AT1G16490_Cluster_4	GO:0098660	0.000541628	0.00178943	7.10287	153	23	0.573095	5	AT1G47240,AT5G44790,AT1G12840,AT3G62270,AT3G56240
AT1G16490_Cluster_4	GO:0098662	0.00278725	0.00659482	6.53464	153	20	0.592124	4	AT1G47240,AT5G44790,AT1G12840,AT3G56240
AT1G16490_Cluster_4	GO:0002376	2.61415e-05	0.000136608	4.49257	153	80	0.403377	11	AT5G09650,AT3G48990,AT1G24100,AT2G20610,AT3G61440,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0006351	0.00981493	0.0175426	2.6672	153	98	0.375746	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0006355	0.00981493	0.0175426	2.6672	153	98	0.375746	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0006952	0.000311903	0.00113389	3.71286	153	88	0.390401	10	AT5G09650,AT3G48990,AT1G24100,AT2G20610,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0006955	2.31498e-05	0.000122791	4.54943	153	79	0.40509	11	AT5G09650,AT3G48990,AT1G24100,AT2G20610,AT3G61440,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0009605	8.49338e-08	8.42229e-07	3.98454	153	164	0.305642	20	AT5G09650,AT3G48990,AT1G33240,AT3G59370,AT1G51680,AT5G54800,AT1G24100,AT1G73010,AT2G20610,AT1G43910,AT5G16590,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT1G79550,AT2G44300,AT1G66180,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0009607	1.06134e-06	8.18043e-06	4.14898	153	126	0.341529	16	AT5G09650,AT3G48990,AT3G59370,AT1G51680,AT5G54800,AT1G24100,AT2G20610,AT5G16590,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT1G79550,AT2G44300,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0009617	0.000335019	0.00120616	4.50665	153	58	0.447162	8	AT5G09650,AT3G59370,AT1G24100,AT3G04790,AT5G65210,AT1G65930,AT1G79550,AT4G31500
AT1G16490_Cluster_4	GO:0009620	0.000789583	0.00243264	5.29836	153	37	0.508365	6	AT3G48990,AT1G51680,AT2G20610,AT5G16590,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0009889	0.00414958	0.00896317	2.65636	153	123	0.34481	10	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT1G12840,AT3G49940
AT1G16490_Cluster_4	GO:0010467	0.012541	0.0212932	2.39072	153	123	0.34481	9	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0010468	0.00549216	0.0111854	2.72277	153	108	0.362517	9	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0010556	0.00823877	0.0154152	2.55703	153	115	0.353967	9	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0016070	0.0161522	0.0258598	2.44286	153	107	0.363784	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0018130	1.3163e-06	9.92152e-06	4.08415	153	128	0.339385	16	AT2G40890,AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT2G20610,AT5G03300,AT3G02780,AT1G29160,AT5G54160,AT5G52560,AT4G23690,AT3G49940,AT4G31500
AT1G16490_Cluster_4	GO:0019219	0.0137799	0.0228062	2.51332	153	104	0.367656	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0019222	0.000533032	0.00176451	2.86994	153	148	0.319618	13	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G18710,AT5G34850,AT4G17050,AT1G16490,AT1G29160,AT5G54160,AT1G12840,AT3G49940
AT1G16490_Cluster_4	GO:0019438	1.63467e-09	2.41365e-08	4.98828	153	131	0.336231	20	AT1G61820,AT2G40890,AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT2G20610,AT5G03300,AT3G02780,AT2G30490,AT1G29160,AT5G54160,AT1G12840,AT5G52560,AT4G23690,AT3G49940,AT5G13420,AT4G31500
AT1G16490_Cluster_4	GO:0031323	0.00410765	0.00888594	2.51332	153	143	0.324298	11	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G18710,AT5G34850,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0031326	0.0113358	0.0196847	2.43024	153	121	0.347042	9	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0032774	0.00981493	0.0175426	2.6672	153	98	0.375746	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0034654	0.00147611	0.00398937	3.05357	153	107	0.363784	10	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT5G03300,AT1G29160,AT5G52560,AT3G49940
AT1G16490_Cluster_4	GO:0042742	0.00226155	0.00561744	4.35643	153	45	0.481714	6	AT5G09650,AT1G24100,AT3G04790,AT5G65210,AT1G65930,AT4G31500
AT1G16490_Cluster_4	GO:0043207	1.06134e-06	8.18043e-06	4.14898	153	126	0.341529	16	AT5G09650,AT3G48990,AT3G59370,AT1G51680,AT5G54800,AT1G24100,AT2G20610,AT5G16590,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT1G79550,AT2G44300,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0044271	3.8716e-05	0.000191253	3.49179	153	131	0.336231	14	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT2G20610,AT5G03300,AT3G02780,AT1G29160,AT5G54160,AT5G52560,AT3G49940,AT4G31500
AT1G16490_Cluster_4	GO:0044419	1.06134e-06	8.18043e-06	4.14898	153	126	0.341529	16	AT5G09650,AT3G48990,AT3G59370,AT1G51680,AT5G54800,AT1G24100,AT2G20610,AT5G16590,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT1G79550,AT2G44300,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0050832	0.00401266	0.00873959	5.94058	153	22	0.579148	4	AT3G48990,AT2G20610,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0051171	0.0250327	0.0365783	2.25332	153	116	0.352788	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0051252	0.010408	0.0183874	2.64026	153	99	0.374364	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0051707	1.06134e-06	8.18043e-06	4.14898	153	126	0.341529	16	AT5G09650,AT3G48990,AT3G59370,AT1G51680,AT5G54800,AT1G24100,AT2G20610,AT5G16590,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT1G79550,AT2G44300,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:0060255	0.012541	0.0212932	2.39072	153	123	0.34481	9	AT5G48560,AT1G33240,AT3G61590,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0080090	0.00521167	0.0107346	2.57269	153	127	0.340453	10	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT5G54160,AT1G12840,AT3G49940
AT1G16490_Cluster_4	GO:0090304	0.0261955	0.0379252	2.23407	153	117	0.351619	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0098542	0.000211904	0.000818519	3.88967	153	84	0.396734	10	AT5G09650,AT3G48990,AT1G24100,AT2G20610,AT1G74100,AT3G04790,AT5G65210,AT1G65930,AT2G32240,AT4G31500
AT1G16490_Cluster_4	GO:1901362	1.46665e-09	2.19779e-08	4.76484	153	144	0.323349	21	AT1G61820,AT2G40890,AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G15340,AT4G17050,AT1G16490,AT2G20610,AT5G03300,AT3G02780,AT2G30490,AT1G29160,AT5G54160,AT1G12840,AT5G52560,AT4G23690,AT3G49940,AT5G13420,AT4G31500
AT1G16490_Cluster_4	GO:2001141	0.00981493	0.0175426	2.6672	153	98	0.375746	8	AT5G48560,AT1G33240,AT5G16600,AT5G35110,AT4G17050,AT1G16490,AT1G29160,AT3G49940
AT1G16490_Cluster_4	GO:0007010	1.454e-05	8.2582e-05	10.3179	153	19	0.599108	6	AT2G31200,AT2G01910,AT1G20090,AT5G59880,AT4G29350,AT1G10200
AT1G16490_Cluster_4	GO:0007015	2.74928e-05	0.000142818	18.6704	153	7	0.73506	4	AT2G31200,AT5G59880,AT4G29350,AT1G10200
AT1G16490_Cluster_4	GO:0030029	9.43204e-05	0.000413589	14.5214	153	9	0.700843	4	AT2G31200,AT5G59880,AT4G29350,AT1G10200
AT1G16490_Cluster_4	GO:0030036	9.43204e-05	0.000413589	14.5214	153	9	0.700843	4	AT2G31200,AT5G59880,AT4G29350,AT1G10200
AT1G16490_Cluster_4	GO:0097435	1.41547e-07	1.34635e-06	19.6039	153	10	0.686498	6	AT2G31200,AT2G01910,AT1G20090,AT5G59880,AT4G29350,AT1G10200
AT1G16490_Cluster_4	GO:0030154	4.76638e-05	0.000227962	5.15893	153	57	0.449529	9	AT1G47240,AT1G33240,AT4G18710,AT1G49240,AT3G24170,AT1G20090,AT4G20270,AT3G61440,AT4G34600
AT1G16490_Cluster_4	GO:0044087	0.00206188	0.00522061	10.8911	153	9	0.700843	3	AT5G16600,AT2G01910,AT1G16490
AT1G16490_Cluster_4	GO:0048869	9.43051e-05	0.000413589	4.74288	153	62	0.438081	9	AT1G47240,AT1G33240,AT4G18710,AT1G49240,AT3G24170,AT1G20090,AT4G20270,AT3G61440,AT4G34600
AT1G16490_Cluster_4	GO:1903338	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT5G16600,AT1G16490
AT1G16490_Cluster_4	GO:2000652	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT5G16600,AT1G16490
AT1G16490_Cluster_4	GO:0000902	4.45471e-05	0.000215047	5.94058	153	44	0.484774	8	AT1G47240,AT1G33240,AT4G12420,AT1G49240,AT3G24170,AT1G20090,AT1G12840,AT4G34600
AT1G16490_Cluster_4	GO:0005975	0.00474224	0.0099168	3.76998	153	52	0.462029	6	AT1G78090,AT3G04790,AT2G36530,AT1G12840,AT1G79550,AT1G70230
AT1G16490_Cluster_4	GO:0009698	2.53882e-10	4.66958e-09	14.8515	153	22	0.579148	10	AT1G61820,AT2G40890,AT5G16600,AT1G51680,AT1G16490,AT2G30490,AT5G54160,AT1G12840,AT4G23690,AT5G13420
AT1G16490_Cluster_4	GO:0009699	3.27795e-11	7.19149e-10	21.0042	153	14	0.640686	9	AT1G61820,AT2G40890,AT5G16600,AT1G16490,AT2G30490,AT5G54160,AT1G12840,AT4G23690,AT5G13420
AT1G16490_Cluster_4	GO:0009808	6.71146e-09	8.61497e-08	16.3366	153	16	0.622506	8	AT1G61820,AT2G40890,AT5G16600,AT1G16490,AT2G30490,AT5G54160,AT1G12840,AT5G13420
AT1G16490_Cluster_4	GO:0009809	2.4402e-09	3.46829e-08	22.8712	153	10	0.686498	7	AT1G61820,AT2G40890,AT5G16600,AT1G16490,AT5G54160,AT1G12840,AT5G13420
AT1G16490_Cluster_4	GO:0009826	0.000147979	0.000603895	5.86442	153	39	0.501198	7	AT1G47240,AT4G12420,AT1G49240,AT3G24170,AT1G20090,AT1G12840,AT4G34600
AT1G16490_Cluster_4	GO:0016049	1.58323e-06	1.16501e-05	6.668	153	49	0.47012	10	AT1G47240,AT1G33240,AT4G18710,AT4G12420,AT1G49240,AT2G20610,AT3G24170,AT1G20090,AT1G12840,AT4G34600
AT1G16490_Cluster_4	GO:0019748	1.52369e-12	4.27397e-11	10.8911	153	45	0.481714	15	AT1G61820,AT2G40890,AT5G16600,AT1G51680,AT1G24100,AT1G16490,AT2G20610,AT2G30490,AT1G74100,AT5G54160,AT1G78370,AT1G12840,AT4G23690,AT5G13420,AT4G31500
AT1G16490_Cluster_4	GO:0044550	9.17181e-14	3.40185e-12	16.3366	153	26	0.556403	13	AT1G61820,AT2G40890,AT5G16600,AT1G24100,AT1G16490,AT2G20610,AT2G30490,AT1G74100,AT5G54160,AT1G12840,AT4G23690,AT5G13420,AT4G31500
AT1G16490_Cluster_4	GO:0060560	0.000279762	0.00103194	5.31889	153	43	0.487904	7	AT1G47240,AT4G12420,AT1G49240,AT3G24170,AT1G20090,AT1G12840,AT4G34600
AT1G16490_Cluster_4	GO:0009743	1.53836e-07	1.44441e-06	9.80196	153	30	0.536919	9	AT4G35300,AT3G59370,AT1G24100,AT5G54160,AT1G79550,AT1G66180,AT5G13420,AT4G31500,AT5G23750
AT1G16490_Cluster_4	GO:0009746	0.000486209	0.00163613	10.0533	153	13	0.650776	4	AT4G35300,AT3G59370,AT1G79550,AT5G13420
AT1G16490_Cluster_4	GO:0009749	0.000486209	0.00163613	10.0533	153	13	0.650776	4	AT4G35300,AT3G59370,AT1G79550,AT5G13420
AT1G16490_Cluster_4	GO:0034284	4.02892e-05	0.000198344	11.669	153	14	0.640686	5	AT4G35300,AT3G59370,AT1G79550,AT1G66180,AT5G13420
AT1G16490_Cluster_4	GO:0042592	0.0191604	0.0296021	3.84391	153	34	0.519878	4	AT1G47240,AT5G34850,AT4G34600,AT3G56240
AT1G16490_Cluster_4	GO:0048878	0.017308	0.0272736	3.96039	153	33	0.523943	4	AT1G47240,AT5G34850,AT4G34600,AT3G56240
AT1G16490_Cluster_4	GO:0009639	0.0139457	0.0229974	5.76586	153	17	0.614252	3	AT1G78370,AT4G14130,AT4G31500
AT1G16490_Cluster_4	GO:1901566	4.1202e-05	0.000201903	5.25105	153	56	0.451939	9	AT5G16600,AT1G24100,AT2G20610,AT5G03300,AT3G02780,AT3G61440,AT1G74100,AT5G54160,AT4G31500
AT1G16490_Cluster_4	GO:0045229	0.0110383	0.0192778	4.50665	153	29	0.541535	4	AT1G24100,AT4G31590,AT4G34600,AT4G31500
AT1G16490_Cluster_4	GO:0071555	0.0110383	0.0192778	4.50665	153	29	0.541535	4	AT1G24100,AT4G31590,AT4G34600,AT4G31500
AT1G16490_Cluster_4	GO:0009856	0.00555859	0.0112887	5.44553	153	24	0.567301	4	AT3G24170,AT1G20090,AT4G31590,AT4G34600
AT1G16490_Cluster_4	GO:0009860	0.0117442	0.020256	6.12623	153	16	0.622506	3	AT3G24170,AT1G20090,AT4G34600
AT1G16490_Cluster_4	GO:0009932	0.000344175	0.00123252	7.77933	153	21	0.585481	5	AT4G12420,AT1G49240,AT3G24170,AT1G20090,AT4G34600
AT1G16490_Cluster_4	GO:0044706	0.00555859	0.0112887	5.44553	153	24	0.567301	4	AT3G24170,AT1G20090,AT4G31590,AT4G34600
AT1G16490_Cluster_4	GO:0048468	1.16421e-05	6.7884e-05	7.06448	153	37	0.508365	8	AT1G47240,AT1G33240,AT4G18710,AT1G49240,AT3G24170,AT1G20090,AT3G61440,AT4G34600
AT1G16490_Cluster_4	GO:0048588	0.000541628	0.00178943	7.10287	153	23	0.573095	5	AT1G47240,AT1G49240,AT3G24170,AT1G20090,AT4G34600
AT1G16490_Cluster_4	GO:0048868	0.00228356	0.00565624	6.87857	153	19	0.599108	4	AT3G24170,AT1G20090,AT4G31590,AT4G34600
AT1G16490_Cluster_4	GO:0009890	0.0155719	0.0250919	4.08415	153	32	0.528132	4	AT1G33240,AT3G61590,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0009892	0.0254342	0.0370066	3.53224	153	37	0.508365	4	AT1G33240,AT3G61590,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0010558	0.0124396	0.0211856	4.35643	153	30	0.536919	4	AT1G33240,AT3G61590,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0010605	0.017308	0.0272736	3.96039	153	33	0.523943	4	AT1G33240,AT3G61590,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0031324	0.0254342	0.0370066	3.53224	153	37	0.508365	4	AT1G33240,AT3G61590,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0031327	0.0139499	0.0230005	4.2159	153	31	0.532455	4	AT1G33240,AT3G61590,AT5G35110,AT3G49940
AT1G16490_Cluster_4	GO:0009991	0.000103284	0.000445563	7.53997	153	26	0.556403	6	AT1G33240,AT3G59370,AT1G73010,AT2G20610,AT1G43910,AT1G66180
AT1G16490_Cluster_4	GO:0031668	0.000156109	0.000632368	9.07589	153	18	0.606469	5	AT1G33240,AT3G59370,AT1G73010,AT2G20610,AT1G43910
AT1G16490_Cluster_4	GO:0071496	0.000268809	0.000997571	8.1683	153	20	0.592124	5	AT1G33240,AT3G59370,AT1G73010,AT2G20610,AT1G43910
AT1G16490_Cluster_4	GO:0009555	0.0282587	0.0402326	4.45544	153	22	0.579148	3	AT5G54800,AT2G30490,AT5G52560
AT1G16490_Cluster_4	GO:0048229	0.0139499	0.0230005	4.2159	153	31	0.532455	4	AT4G18710,AT5G54800,AT2G30490,AT5G52560
AT1G16490_Cluster_4	GO:0006790	0.000678452	0.00214304	5.44553	153	36	0.512096	6	AT5G04590,AT1G24100,AT2G20610,AT3G61440,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0009625	0.00536231	0.0109586	16.3366	153	4	0.811253	2	AT2G44300,AT4G31500
AT1G16490_Cluster_4	GO:0016143	0.000884805	0.00266766	8.71285	153	15	0.631293	4	AT1G24100,AT2G20610,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0016144	9.43204e-05	0.000413589	14.5214	153	9	0.700843	4	AT1G24100,AT2G20610,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0019757	0.000884805	0.00266766	8.71285	153	15	0.631293	4	AT1G24100,AT2G20610,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0019758	9.43204e-05	0.000413589	14.5214	153	9	0.700843	4	AT1G24100,AT2G20610,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0019760	0.000884805	0.00266766	8.71285	153	15	0.631293	4	AT1G24100,AT2G20610,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0019761	9.43204e-05	0.000413589	14.5214	153	9	0.700843	4	AT1G24100,AT2G20610,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0042430	0.00504694	0.0104466	8.1683	153	12	0.661674	3	AT2G20610,AT5G54160,AT4G31500
AT1G16490_Cluster_4	GO:0042435	0.00206188	0.00522061	10.8911	153	9	0.700843	3	AT2G20610,AT5G54160,AT4G31500
AT1G16490_Cluster_4	GO:0044272	0.000344175	0.00123252	7.77933	153	21	0.585481	5	AT1G24100,AT2G20610,AT3G61440,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0052386	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT1G24100,AT4G31500
AT1G16490_Cluster_4	GO:0052482	0.00536231	0.0109586	16.3366	153	4	0.811253	2	AT1G24100,AT4G31500
AT1G16490_Cluster_4	GO:0052542	0.00875801	0.0161186	13.0693	153	5	0.780871	2	AT1G24100,AT4G31500
AT1G16490_Cluster_4	GO:0052543	0.00875801	0.0161186	13.0693	153	5	0.780871	2	AT1G24100,AT4G31500
AT1G16490_Cluster_4	GO:0052544	0.00536231	0.0109586	16.3366	153	4	0.811253	2	AT1G24100,AT4G31500
AT1G16490_Cluster_4	GO:1901137	1.454e-05	8.2582e-05	10.3179	153	19	0.599108	6	AT1G24100,AT2G20610,AT5G03300,AT1G74100,AT5G52560,AT4G31500
AT1G16490_Cluster_4	GO:1901659	1.00188e-05	5.94653e-05	14.8515	153	11	0.673521	5	AT1G24100,AT2G20610,AT5G03300,AT1G74100,AT4G31500
AT1G16490_Cluster_4	GO:0045926	0.0128743	0.0217269	10.8911	153	6	0.756048	2	AT1G33240,AT3G16570
